,JobName,SizeX,SizeY,Mean_PerArea,Mean_PerVolume,Max_PerArea,Min_PerArea,Var_PerArea,Max_PerVolume,Min_PerVolume,Var_PerVolume,Count
0,SPI-AD7.820.02866-F-A,950.0,1000.0,83.05359285714285,105.09225,87.6801,78.2924,5.8624781303174585,117.0555,94.9185,40.17908708703704,28.0
1,SPI-AD7.820.02866-F-A,1100.0,1000.0,93.31145,119.80625,96.9891,85.5573,11.394233040555552,127.5473,111.6149,24.084173687222233,10.0
2,SPI-AD7.820.02866-F-A,750.0,2400.0001,98.3192875,104.3851375,99.8856,96.4601,1.4272264698214292,110.1257,100.9191,8.623490442678557,8.0
3,SPI-AD7.820.02866-F-A,1350.0,1800.0,89.91419,115.80088999999998,91.3688,89.1439,0.39839525433333073,122.42399999999999,112.42200000000001,10.76861308322221,10.0
4,SPI-AD7.820.02866-F-A,500.0,2599.9999,106.04897578125004,110.857115625,110.4278,100.8778,5.303337175550568,120.2044,99.1895,25.897926904635835,128.0
5,SPI-AD7.820.02866-F-A,762.0,862.0,80.1080625,100.5143,81.3877,79.2609,0.4861655255357085,106.4828,95.9674,10.937709594285716,8.0
6,SPI-AD7.820.02866-F-A,381.0,862.0,85.39131249999998,110.35641250000002,89.4575,82.5678,4.553774086964281,116.4984,102.1441,21.94633583839289,8.0
7,SPI-AD7.820.02866-F-A,1100.0,1000.0,92.47945,116.88025,95.0506,89.9083,13.22162464500003,121.8374,111.9231,49.14667224499997,2.0
8,SPI-AD7.820.02866-F-A,950.0,1000.0,84.4350956521739,109.40662391304345,88.3523,79.7017,4.829223283536233,122.4365,92.8463,62.33793566719325,46.0
9,SPI-AD7.820.02866-F-A,762.0,862.0,81.43021999999999,103.74519000000001,85.1472,78.2382,3.9407160217777726,112.6604,94.8442,23.594891327666648,10.0
10,SPI-AD7.820.02866-F-A,381.0,862.0,87.87891666666665,114.105725,91.845,84.3888,4.888361681515143,125.3466,105.2261,39.99965468386363,12.0
11,SPI-AD7.820.02866-F-A,500.0,2599.9999,104.88761333333333,109.72660833333332,109.1854,100.9323,3.959218999480225,116.0079,100.9793,15.701168135014125,60.0
12,SPI-AD7.820.02866-F-A,950.0,1000.0,80.76474999999999,95.5567,83.1161,78.4134,11.057693645000032,98.2209,92.8925,14.19592328000001,2.0
13,SPI-AD7.820.02866-F-A,762.0,862.0,83.83819375,98.6956125,90.4987,78.2937,13.277879593958323,109.6519,86.9993,26.377890333166654,16.0
14,SPI-AD7.820.02866-F-A,381.0,862.0,89.64547499999999,109.91210000000001,101.4729,81.3753,40.22046893,117.5521,99.0328,24.23361785866668,16.0
